product,uf,volume,year_month,unit
ÓLEO DIESEL (m3),MATO GROSSO,133812.755839395,2007-01-01,m3
ÓLEO DIESEL (m3),GOIÁS,117131.207348682,2007-01-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,368313.23281374,2007-01-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,54242.7118095573,2008-01-01,m3
ÓLEO DIESEL (m3),ACRE,9618.00260053328,2008-01-01,m3
ÓLEO DIESEL (m3),AMAZONAS,69273.3939166289,2008-01-01,m3
ÓLEO DIESEL (m3),RORAIMA,6108.15172548307,2008-01-01,m3
ÓLEO DIESEL (m3),PARÁ,138770.638101004,2008-01-01,m3
ÓLEO DIESEL (m3),AMAPÁ,17838.2082661337,2008-01-01,m3
ÓLEO DIESEL (m3),TOCANTINS,51302.2836739091,2008-01-01,m3
ÓLEO DIESEL (m3),MARANHÃO,74953.3390936498,2008-01-01,m3
ÓLEO DIESEL (m3),PIAUÍ,29845.9654164138,2008-01-01,m3
ÓLEO DIESEL (m3),CEARÁ,64145.5174265995,2008-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,28725.2367363982,2008-01-01,m3
ÓLEO DIESEL (m3),PARAÍBA,31903.0944154886,2008-01-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,1023506.77591808,2008-01-01,m3
ÓLEO DIESEL (m3),ALAGOAS,34884.342986834,2008-01-01,m3
ÓLEO DIESEL (m3),SERGIPE,24099.4999341117,2008-01-01,m3
ÓLEO DIESEL (m3),BAHIA,216596.758164476,2008-01-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,548646.424836758,2008-01-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,82151.4368738259,2008-01-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,203838.03685619,2008-01-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,948954.149294717,2008-01-01,m3
ÓLEO DIESEL (m3),PARANÁ,328724.098933461,2008-01-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,176036.715663262,2008-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,246107.129659658,2008-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,93682.0887440467,2008-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,111564.55068614,2008-01-01,m3
ÓLEO DIESEL (m3),GOIÁS,1961883.39663116,2008-01-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,30108.589696597,2008-01-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,57213.8218701431,2009-01-01,m3
ÓLEO DIESEL (m3),ACRE,15228.4429724117,2009-01-01,m3
ÓLEO DIESEL (m3),AMAZONAS,81047.3877850047,2009-01-01,m3
ÓLEO DIESEL (m3),RORAIMA,5358.68021880178,2009-01-01,m3
ÓLEO DIESEL (m3),PARÁ,130163.148571107,2009-01-01,m3
ÓLEO DIESEL (m3),AMAPÁ,19353.9139570579,2009-01-01,m3
ÓLEO DIESEL (m3),TOCANTINS,46400.0673530744,2009-01-01,m3
ÓLEO DIESEL (m3),MARANHÃO,68455.8596495603,2009-01-01,m3
ÓLEO DIESEL (m3),PIAUÍ,27966.9503094268,2009-01-01,m3
ÓLEO DIESEL (m3),CEARÁ,51996.9344878852,2009-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,32356.2490154756,2009-01-01,m3
ÓLEO DIESEL (m3),PARAÍBA,368256.88875392,2009-01-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,105741.058664375,2009-01-01,m3
ÓLEO DIESEL (m3),ALAGOAS,34652.9212973669,2009-01-01,m3
ÓLEO DIESEL (m3),SERGIPE,27850.5541482522,2009-01-01,m3
ÓLEO DIESEL (m3),BAHIA,221994.164537052,2009-01-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,509593.181596053,2009-01-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,84365.9243928051,2009-01-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,209395.683025029,2009-01-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,880124.26378961,2009-01-01,m3
ÓLEO DIESEL (m3),PARANÁ,330959.672839805,2009-01-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,170941.467840692,2009-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,185598.680908154,2009-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,65728.9811101653,2009-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,1870468.5293029,2009-01-01,m3
ÓLEO DIESEL (m3),GOIÁS,145768.285885612,2009-01-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,30632.3232110699,2009-01-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,68597.1099501228,2010-01-01,m3
ÓLEO DIESEL (m3),ACRE,16265.1704723852,2010-01-01,m3
ÓLEO DIESEL (m3),AMAZONAS,111900.084109983,2010-01-01,m3
ÓLEO DIESEL (m3),RORAIMA,17168.2786436457,2010-01-01,m3
ÓLEO DIESEL (m3),PARÁ,133315.154958404,2010-01-01,m3
ÓLEO DIESEL (m3),AMAPÁ,25778.4662574055,2010-01-01,m3
ÓLEO DIESEL (m3),TOCANTINS,52815.2711378948,2010-01-01,m3
ÓLEO DIESEL (m3),MARANHÃO,81780.2114204094,2010-01-01,m3
ÓLEO DIESEL (m3),PIAUÍ,29112.0055865271,2010-01-01,m3
ÓLEO DIESEL (m3),CEARÁ,64595.4930666549,2010-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,409139.172970515,2010-01-01,m3
ÓLEO DIESEL (m3),PARAÍBA,38658.0163310111,2010-01-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,113542.082379944,2010-01-01,m3
ÓLEO DIESEL (m3),ALAGOAS,37039.3281766659,2010-01-01,m3
ÓLEO DIESEL (m3),SERGIPE,28428.1991142869,2010-01-01,m3
ÓLEO DIESEL (m3),BAHIA,242883.164554679,2010-01-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,581735.823411386,2010-01-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,86417.3625051613,2010-01-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,225508.610703221,2010-01-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,943457.809364315,2010-01-01,m3
ÓLEO DIESEL (m3),PARANÁ,401268.810356037,2010-01-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,164332.332986811,2010-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,204253.652798235,2010-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,1069981.68676639,2010-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,146475.549030672,2010-01-01,m3
ÓLEO DIESEL (m3),GOIÁS,185189.440055571,2010-01-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,33570.7840050543,2010-01-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,70512.7645606788,2011-01-01,m3
ÓLEO DIESEL (m3),ACRE,15133.1548184815,2011-01-01,m3
ÓLEO DIESEL (m3),AMAZONAS,116416.335609609,2011-01-01,m3
ÓLEO DIESEL (m3),RORAIMA,5704.2623163376,2011-01-01,m3
ÓLEO DIESEL (m3),PARÁ,138579.909898945,2011-01-01,m3
ÓLEO DIESEL (m3),AMAPÁ,24510.6608356877,2011-01-01,m3
ÓLEO DIESEL (m3),TOCANTINS,55688.4717447752,2011-01-01,m3
ÓLEO DIESEL (m3),MARANHÃO,72153.9516458056,2011-01-01,m3
ÓLEO DIESEL (m3),PIAUÍ,32294.5210659948,2011-01-01,m3
ÓLEO DIESEL (m3),CEARÁ,906733.974243777,2011-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,42280.8282778155,2011-01-01,m3
ÓLEO DIESEL (m3),PARAÍBA,38328.2866949669,2011-01-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,118674.0680614,2011-01-01,m3
ÓLEO DIESEL (m3),ALAGOAS,33394.3899058908,2011-01-01,m3
ÓLEO DIESEL (m3),SERGIPE,28451.2510743353,2011-01-01,m3
ÓLEO DIESEL (m3),BAHIA,254197.222249772,2011-01-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,586917.794921605,2011-01-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,98222.0976186921,2011-01-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,235750.079270844,2011-01-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,919945.086458578,2011-01-01,m3
ÓLEO DIESEL (m3),PARANÁ,340437.929806837,2011-01-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,166517.709177854,2011-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,3231545.85216015,2011-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,86198.7374017581,2011-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,180328.775768176,2011-01-01,m3
ÓLEO DIESEL (m3),GOIÁS,213773.460227233,2011-01-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,34288.818122636,2011-01-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,72916.6013407989,2012-01-01,m3
ÓLEO DIESEL (m3),ACRE,18912.3337325503,2012-01-01,m3
ÓLEO DIESEL (m3),AMAZONAS,115349.53755899,2012-01-01,m3
ÓLEO DIESEL (m3),RORAIMA,6388.02637900714,2012-01-01,m3
ÓLEO DIESEL (m3),PARÁ,147960.702604488,2012-01-01,m3
ÓLEO DIESEL (m3),AMAPÁ,33908.4118796009,2012-01-01,m3
ÓLEO DIESEL (m3),TOCANTINS,52599.6762827351,2012-01-01,m3
ÓLEO DIESEL (m3),MARANHÃO,92782.8924211364,2012-01-01,m3
ÓLEO DIESEL (m3),PIAUÍ,518735.555892282,2012-01-01,m3
ÓLEO DIESEL (m3),CEARÁ,99817.231439874,2012-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,61823.2252050024,2012-01-01,m3
ÓLEO DIESEL (m3),PARAÍBA,43702.8899965715,2012-01-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,112810.828509708,2012-01-01,m3
ÓLEO DIESEL (m3),ALAGOAS,29040.0305635312,2012-01-01,m3
ÓLEO DIESEL (m3),SERGIPE,27308.1571188754,2012-01-01,m3
ÓLEO DIESEL (m3),BAHIA,270579.522667361,2012-01-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,604992.826836821,2012-01-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,92718.8562229614,2012-01-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,260865.677602595,2012-01-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,903311.342338449,2012-01-01,m3
ÓLEO DIESEL (m3),PARANÁ,340071.278420663,2012-01-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,2378493.45838252,2012-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,251343.795191343,2012-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,108379.129120105,2012-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,242826.656141236,2012-01-01,m3
ÓLEO DIESEL (m3),GOIÁS,217689.807605094,2012-01-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,37819.2830884709,2012-01-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,69559.45,2013-01-01,m3
ÓLEO DIESEL (m3),ACRE,12922.0,2013-01-01,m3
ÓLEO DIESEL (m3),AMAZONAS,112674.339,2013-01-01,m3
ÓLEO DIESEL (m3),RORAIMA,10425.2,2013-01-01,m3
ÓLEO DIESEL (m3),PARÁ,160134.067,2013-01-01,m3
ÓLEO DIESEL (m3),AMAPÁ,32537.727,2013-01-01,m3
ÓLEO DIESEL (m3),TOCANTINS,59052.4,2013-01-01,m3
ÓLEO DIESEL (m3),MARANHÃO,1214221.924,2013-01-01,m3
ÓLEO DIESEL (m3),PIAUÍ,46457.1,2013-01-01,m3
ÓLEO DIESEL (m3),CEARÁ,96946.702,2013-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,46132.73,2013-01-01,m3
ÓLEO DIESEL (m3),PARAÍBA,40251.41,2013-01-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,118857.211,2013-01-01,m3
ÓLEO DIESEL (m3),ALAGOAS,28275.0,2013-01-01,m3
ÓLEO DIESEL (m3),SERGIPE,26836.4,2013-01-01,m3
ÓLEO DIESEL (m3),BAHIA,297634.535,2013-01-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,610699.648,2013-01-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,91955.219,2013-01-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,213841.495,2013-01-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,907519.146,2013-01-01,m3
ÓLEO DIESEL (m3),PARANÁ,5059363.048,2013-01-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,190357.398,2013-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,328241.59,2013-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,130825.934,2013-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,235224.636,2013-01-01,m3
ÓLEO DIESEL (m3),GOIÁS,257991.801,2013-01-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,37274.107,2013-01-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,67758.3,2014-01-01,m3
ÓLEO DIESEL (m3),ACRE,12915.0,2014-01-01,m3
ÓLEO DIESEL (m3),AMAZONAS,103790.637,2014-01-01,m3
ÓLEO DIESEL (m3),RORAIMA,11375.6,2014-01-01,m3
ÓLEO DIESEL (m3),PARÁ,160324.867,2014-01-01,m3
ÓLEO DIESEL (m3),AMAPÁ,43026.674,2014-01-01,m3
ÓLEO DIESEL (m3),TOCANTINS,907979.827,2014-01-01,m3
ÓLEO DIESEL (m3),MARANHÃO,115360.201,2014-01-01,m3
ÓLEO DIESEL (m3),PIAUÍ,51578.83,2014-01-01,m3
ÓLEO DIESEL (m3),CEARÁ,112777.426,2014-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,59566.0,2014-01-01,m3
ÓLEO DIESEL (m3),PARAÍBA,43269.55,2014-01-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,137524.812,2014-01-01,m3
ÓLEO DIESEL (m3),ALAGOAS,27033.9,2014-01-01,m3
ÓLEO DIESEL (m3),SERGIPE,33975.5,2014-01-01,m3
ÓLEO DIESEL (m3),BAHIA,310098.89,2014-01-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,598737.889,2014-01-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,96878.312,2014-01-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,255284.298,2014-01-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,12830153.236,2014-01-01,m3
ÓLEO DIESEL (m3),PARANÁ,383267.895,2014-01-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,209523.016,2014-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,342430.89,2014-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,128867.1,2014-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,245568.834,2014-01-01,m3
ÓLEO DIESEL (m3),GOIÁS,279609.034,2014-01-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,33789.322,2014-01-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,64081.05,2015-01-01,m3
ÓLEO DIESEL (m3),ACRE,11713.0,2015-01-01,m3
ÓLEO DIESEL (m3),AMAZONAS,91857.431564135,2015-01-01,m3
ÓLEO DIESEL (m3),RORAIMA,11840.8,2015-01-01,m3
ÓLEO DIESEL (m3),PARÁ,189163.226084409,2015-01-01,m3
ÓLEO DIESEL (m3),AMAPÁ,253669.902142655,2015-01-01,m3
ÓLEO DIESEL (m3),TOCANTINS,73307.7695048304,2015-01-01,m3
ÓLEO DIESEL (m3),MARANHÃO,111519.518401888,2015-01-01,m3
ÓLEO DIESEL (m3),PIAUÍ,48667.448382106,2015-01-01,m3
ÓLEO DIESEL (m3),CEARÁ,93653.3630435854,2015-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,40378.2285618034,2015-01-01,m3
ÓLEO DIESEL (m3),PARAÍBA,39894.6372496629,2015-01-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,140262.521,2015-01-01,m3
ÓLEO DIESEL (m3),ALAGOAS,29093.226,2015-01-01,m3
ÓLEO DIESEL (m3),SERGIPE,29769.215,2015-01-01,m3
ÓLEO DIESEL (m3),BAHIA,274263.175413809,2015-01-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,489790.965,2015-01-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,100082.200221006,2015-01-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,3016420.81283153,2015-01-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,958402.781187465,2015-01-01,m3
ÓLEO DIESEL (m3),PARANÁ,397806.389115395,2015-01-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,198395.591407505,2015-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,305421.173561124,2015-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,144075.803842288,2015-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,257329.529025607,2015-01-01,m3
ÓLEO DIESEL (m3),GOIÁS,265006.211,2015-01-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,36793.025,2015-01-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,67031.589,2016-01-01,m3
ÓLEO DIESEL (m3),ACRE,12920.5,2016-01-01,m3
ÓLEO DIESEL (m3),AMAZONAS,77038.799,2016-01-01,m3
ÓLEO DIESEL (m3),RORAIMA,8731.4,2016-01-01,m3
ÓLEO DIESEL (m3),PARÁ,2140087.561,2016-01-01,m3
ÓLEO DIESEL (m3),AMAPÁ,10096.56,2016-01-01,m3
ÓLEO DIESEL (m3),TOCANTINS,69651.8,2016-01-01,m3
ÓLEO DIESEL (m3),MARANHÃO,106076.565,2016-01-01,m3
ÓLEO DIESEL (m3),PIAUÍ,41986.11,2016-01-01,m3
ÓLEO DIESEL (m3),CEARÁ,92879.686,2016-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,38516.289,2016-01-01,m3
ÓLEO DIESEL (m3),PARAÍBA,36981.71,2016-01-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,102914.707,2016-01-01,m3
ÓLEO DIESEL (m3),ALAGOAS,27419.12,2016-01-01,m3
ÓLEO DIESEL (m3),SERGIPE,27669.7,2016-01-01,m3
ÓLEO DIESEL (m3),BAHIA,223391.217,2016-01-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,466504.882,2016-01-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,987413.349,2016-01-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,219062.075,2016-01-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,973445.57,2016-01-01,m3
ÓLEO DIESEL (m3),PARANÁ,422615.68,2016-01-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,205978.726,2016-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,300933.562,2016-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,125875.769,2016-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,235923.563,2016-01-01,m3
ÓLEO DIESEL (m3),GOIÁS,212053.631,2016-01-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,32500.85,2016-01-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,72293.4276607545,2017-01-01,m3
ÓLEO DIESEL (m3),ACRE,10181.5744910665,2017-01-01,m3
ÓLEO DIESEL (m3),AMAZONAS,57319.5541179796,2017-01-01,m3
ÓLEO DIESEL (m3),RORAIMA,120612.806124654,2017-01-01,m3
ÓLEO DIESEL (m3),PARÁ,180146.462954831,2017-01-01,m3
ÓLEO DIESEL (m3),AMAPÁ,9311.86121214892,2017-01-01,m3
ÓLEO DIESEL (m3),TOCANTINS,83914.0395547972,2017-01-01,m3
ÓLEO DIESEL (m3),MARANHÃO,114421.902202874,2017-01-01,m3
ÓLEO DIESEL (m3),PIAUÍ,46534.6148953676,2017-01-01,m3
ÓLEO DIESEL (m3),CEARÁ,84084.2025713966,2017-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,36400.5883600355,2017-01-01,m3
ÓLEO DIESEL (m3),PARAÍBA,38021.9390383895,2017-01-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,99486.0954447459,2017-01-01,m3
ÓLEO DIESEL (m3),ALAGOAS,31303.4561458414,2017-01-01,m3
ÓLEO DIESEL (m3),SERGIPE,23887.5953035624,2017-01-01,m3
ÓLEO DIESEL (m3),BAHIA,230776.281067342,2017-01-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,6880261.70492487,2017-01-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,82392.2940700034,2017-01-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,190266.341056629,2017-01-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,1095493.32629175,2017-01-01,m3
ÓLEO DIESEL (m3),PARANÁ,480554.034676025,2017-01-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,217909.054238869,2017-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,287141.574453402,2017-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,103637.526290299,2017-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,203411.123263593,2017-01-01,m3
ÓLEO DIESEL (m3),GOIÁS,187195.611663392,2017-01-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,33516.6630132831,2017-01-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,66229.814,2018-01-01,m3
ÓLEO DIESEL (m3),ACRE,11180.746,2018-01-01,m3
ÓLEO DIESEL (m3),AMAZONAS,1109818.674,2018-01-01,m3
ÓLEO DIESEL (m3),RORAIMA,15379.627,2018-01-01,m3
ÓLEO DIESEL (m3),PARÁ,204451.211,2018-01-01,m3
ÓLEO DIESEL (m3),AMAPÁ,8974.767,2018-01-01,m3
ÓLEO DIESEL (m3),TOCANTINS,82047.871,2018-01-01,m3
ÓLEO DIESEL (m3),MARANHÃO,131184.573,2018-01-01,m3
ÓLEO DIESEL (m3),PIAUÍ,45675.8,2018-01-01,m3
ÓLEO DIESEL (m3),CEARÁ,86794.7,2018-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,30472.223,2018-01-01,m3
ÓLEO DIESEL (m3),PARAÍBA,32492.122,2018-01-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,110953.007,2018-01-01,m3
ÓLEO DIESEL (m3),ALAGOAS,27888.173,2018-01-01,m3
ÓLEO DIESEL (m3),SERGIPE,26718.969,2018-01-01,m3
ÓLEO DIESEL (m3),BAHIA,3092552.195,2018-01-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,540127.448,2018-01-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,99323.223,2018-01-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,212982.136,2018-01-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,1058007.335,2018-01-01,m3
ÓLEO DIESEL (m3),PARANÁ,517450.366,2018-01-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,214825.887,2018-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,303441.419,2018-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,81978.622,2018-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,197519.906,2018-01-01,m3
ÓLEO DIESEL (m3),GOIÁS,242335.939,2018-01-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,25848.095,2018-01-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,66043.79,2019-01-01,m3
ÓLEO DIESEL (m3),ACRE,155404.9,2019-01-01,m3
ÓLEO DIESEL (m3),AMAZONAS,67019.125,2019-01-01,m3
ÓLEO DIESEL (m3),RORAIMA,40887.9,2019-01-01,m3
ÓLEO DIESEL (m3),PARÁ,233048.467,2019-01-01,m3
ÓLEO DIESEL (m3),AMAPÁ,9637.502,2019-01-01,m3
ÓLEO DIESEL (m3),TOCANTINS,94934.93,2019-01-01,m3
ÓLEO DIESEL (m3),MARANHÃO,128636.802,2019-01-01,m3
ÓLEO DIESEL (m3),PIAUÍ,43882.99,2019-01-01,m3
ÓLEO DIESEL (m3),CEARÁ,83060.518,2019-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,37674.8,2019-01-01,m3
ÓLEO DIESEL (m3),PARAÍBA,34694.05,2019-01-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,106034.686,2019-01-01,m3
ÓLEO DIESEL (m3),ALAGOAS,31298.068,2019-01-01,m3
ÓLEO DIESEL (m3),SERGIPE,314675.738,2019-01-01,m3
ÓLEO DIESEL (m3),BAHIA,257124.616,2019-01-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,582906.85,2019-01-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,101562.425,2019-01-01,m3
ÓLEO DIESEL (m3),RIO DE JANEIRO,194469.936,2019-01-01,m3
ÓLEO DIESEL (m3),SÃO PAULO,1192788.849,2019-01-01,m3
ÓLEO DIESEL (m3),PARANÁ,520078.668,2019-01-01,m3
ÓLEO DIESEL (m3),SANTA CATARINA,201162.971,2019-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO SUL,284972.41,2019-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO DO SUL,112419.688,2019-01-01,m3
ÓLEO DIESEL (m3),MATO GROSSO,221084.636,2019-01-01,m3
ÓLEO DIESEL (m3),GOIÁS,221604.05,2019-01-01,m3
ÓLEO DIESEL (m3),DISTRITO FEDERAL,27481.5,2019-01-01,m3
ÓLEO DIESEL (m3),RONDÔNIA,696041.465,2020-01-01,m3
ÓLEO DIESEL (m3),ACRE,0.0,2020-01-01,m3
ÓLEO DIESEL (m3),AMAZONAS,0.0,2020-01-01,m3
ÓLEO DIESEL (m3),RORAIMA,0.0,2020-01-01,m3
ÓLEO DIESEL (m3),PARÁ,244189.81,2020-01-01,m3
ÓLEO DIESEL (m3),AMAPÁ,10782.41,2020-01-01,m3
ÓLEO DIESEL (m3),TOCANTINS,107297.75,2020-01-01,m3
ÓLEO DIESEL (m3),MARANHÃO,119789.661,2020-01-01,m3
ÓLEO DIESEL (m3),PIAUÍ,40623.99,2020-01-01,m3
ÓLEO DIESEL (m3),CEARÁ,52424.988,2020-01-01,m3
ÓLEO DIESEL (m3),RIO GRANDE DO NORTE,32847.235,2020-01-01,m3
ÓLEO DIESEL (m3),PARAÍBA,34158.6,2020-01-01,m3
ÓLEO DIESEL (m3),PERNAMBUCO,123174.25,2020-01-01,m3
ÓLEO DIESEL (m3),ALAGOAS,229810.234,2020-01-01,m3
ÓLEO DIESEL (m3),SERGIPE,0.0,2020-01-01,m3
ÓLEO DIESEL (m3),BAHIA,0.0,2020-01-01,m3
ÓLEO DIESEL (m3),MINAS GERAIS,0.0,2020-01-01,m3
ÓLEO DIESEL (m3),ESPÍRITO SANTO,101934.83,2020-01-01,m3
